trial_index,arm_name,trial_status,generation_method,obj0,obj1,is_feasible,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
91,91_0,COMPLETED,FullyBayesianMOO,-0.44331786036491394,-1.6274303197860718,False,0.8306904785316137,0.6243492216340729,0.5250259620113408,0.5743983268271325,0.5679572355402525,0.5119504108644626,1.0,0.8997548461727523,0.4767288418222087,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31048761103412353,1.0,0.0,0.941840252469742
92,92_0,COMPLETED,FullyBayesianMOO,-0.5269243121147156,-0.897027850151062,True,0.6618837617839232,0.5488323381004362,0.3907304417275041,0.573130822920681,0.42310310090248454,0.5120932690422564,0.40434663796419357,0.4647087039361347,0.4676284503350047,0.44373676885408986,0.06256951792014465,0.0,1.0,0.0,1.0,1.0,0.72083549026205,0.0,1.0,1.0,0.0,0.021437375972876,0.0,0.5403942870283286,0.0,0.0,0.19680116366920808,0.9111866598311762,0.0,1.0
93,93_0,COMPLETED,FullyBayesianMOO,-0.8355380892753601,-0.5840887427330017,True,0.3883971454131556,0.5125755441384287,0.44348160814281085,0.5855670941277187,0.44528543490657785,0.46101455324076707,0.5069041040473078,0.5334970308576816,0.46948624257958516,0.4534808219764352,0.394417048963331,0.4567130840206454,1.0,0.518293224602495,0.06463128269030588,1.0,1.0,0.0,0.7656540204098252,1.0,0.0,0.755815695997709,0.7760502534613781,0.649565659669755,0.0,0.0,0.5384098566742822,0.0,0.0,1.0
94,94_0,COMPLETED,FullyBayesianMOO,-0.33758071064949036,-1.2225309610366821,False,0.8284825546744284,0.476331646976264,0.44635065832263904,0.5273092503599044,0.38972906562183607,0.5028180172929527,0.0,0.48083131810359203,0.5175843979791214,0.5354244172437567,0.0,0.0,1.0,0.0,1.0,1.0,0.7053665138037959,0.0,1.0,1.0,0.0,0.0,0.0,0.4187090262454897,0.0,0.0,0.11902040167632555,0.9027364460753129,1.0,0.7016893434041394
95,95_0,COMPLETED,FullyBayesianMOO,-0.339550256729126,-1.0083506107330322,True,0.7932182856798246,0.5429995824426721,0.5530877040342598,0.5757010048283325,0.41381862524875873,0.5421766741084207,0.3990776834439801,0.37558675614334425,0.4145217285691399,0.6068223297903539,0.0455359087748165,0.0,0.5709113111484398,0.22203078180621513,1.0,1.0,0.9126008817273492,0.0,1.0,0.6888808798178548,0.0,1.0,0.008400431490641604,1.0,0.0,0.0,1.0,0.9455665508931005,0.0,1.0
96,96_0,COMPLETED,FullyBayesianMOO,-0.6995090842247009,-0.7589737772941589,True,0.5259416031940456,0.5667535263770982,0.41284947145937967,0.5770436256925363,0.433106371132193,0.48802291615869736,0.43405271574356774,0.517327485542237,0.5068213104182484,0.43029435212923783,0.24605627916870548,0.0,1.0,0.2237384945701074,0.3036787550036444,1.0,1.0,0.0,0.8848082071487867,1.0,0.0,0.4238192450167385,0.5773780996958617,0.8056508823837333,0.0,0.0,0.3144751076229576,0.5445980209373021,0.0,1.0
97,97_0,COMPLETED,FullyBayesianMOO,-0.9721975326538086,-0.29197314381599426,True,0.18573570057865046,0.4975910297868619,0.4992442768882514,0.5155336357620904,0.5052092511848034,0.4839863355602959,0.5321356591717373,0.5280516196046743,0.4529207708417137,0.39739893523699255,0.3578135339067052,0.42337616799282024,0.9880887394069758,0.6965340255150482,0.0,0.7171242681772867,1.0,0.3216480243021552,0.5364087409853602,0.9636466167932726,0.0,0.6592943809151144,1.0,0.8291905718303754,0.0,0.0,0.0,0.0,0.0,1.0
98,98_0,COMPLETED,FullyBayesianMOO,-0.30223628878593445,-1.090773105621338,True,0.827919643889563,0.46823474215632455,0.6204777886498732,0.5389170501746565,0.4756731027985631,0.5607699481864172,0.41217392616529774,0.24216580920533465,0.41244403613176506,0.669381675456675,0.5838462395766446,0.0,0.8085780179731871,0.0,1.0,1.0,0.6662774261974423,0.0,1.0,0.45276898490245726,0.0,0.0,0.6015579156841877,1.0,0.014916419869794865,0.0,0.0,1.0,0.0,1.0
99,99_0,COMPLETED,FullyBayesianMOO,-0.9843432307243347,-0.25461867451667786,True,0.16114154733000013,0.5161429516317814,0.4978434060250489,0.511226863943327,0.4867010230798094,0.4114015066554559,0.5429015985121423,0.48074380899483443,0.46345117429187865,0.43089125952236806,0.3977839325069873,0.5432916164516034,1.0,0.6018271383304754,0.0,0.5936458312934103,0.9816512846570421,0.0,0.0,0.7587911866773135,0.0,1.0,1.0,1.0,0.0,0.0,0.9320754959482485,0.0,0.0,1.0
100,100_0,COMPLETED,FullyBayesianMOO,-0.30017387866973877,-1.089938998222351,True,0.8289134827010157,0.5027586058388386,0.5593281276678554,0.5672801937392455,0.4622957603453409,0.5645898324306974,0.345002836842014,0.19928966655212868,0.4912444054612452,0.5484068583881759,0.0,0.0,0.6291682886899602,0.27880587718086514,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4987433069307015,0.9181333375541841,0.0,1.0
101,101_0,COMPLETED,FullyBayesianMOO,-0.3660523295402527,-0.9992605447769165,True,0.7764560643979886,0.5918911497477128,0.6285451660559779,0.5795564941727368,0.40903645832649255,0.4511164657695257,0.4110849243669133,0.5723332743741237,0.5055660231680459,0.5952223663020527,0.0,0.0,0.9375555314561445,0.0,1.0,1.0,0.6075501545072086,0.0,1.0,1.0,0.9513119780040474,1.0,0.0,0.0,0.0,0.0,0.3865068185895908,1.0,0.0,1.0
102,102_0,COMPLETED,FullyBayesianMOO,-0.9885573387145996,-0.20067450404167175,True,0.12749961955421724,0.4844753089657617,0.5435339754295794,0.549968130695063,0.5082684769296588,0.5157758703034634,0.5195748751229353,0.4825130093650839,0.44465721339915926,0.5042178487355642,0.7096851941339581,0.3607202280552827,0.15176970174134105,0.5746686133408249,0.0,1.0,0.0,1.0,0.5358026571308283,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9359851513729761,0.0,0.0,1.0
103,103_0,COMPLETED,FullyBayesianMOO,-0.9165667295455933,-0.42488694190979004,True,0.27634131491012176,0.5232124885122919,0.5283911988722009,0.5680643141419707,0.4981714523778491,0.45070493623983515,0.5119244148155361,0.5339657099123128,0.5178704035642456,0.48473794526409764,0.0,0.22623343060934065,0.435940020077224,0.0,0.15093818288803884,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4914450289477144,0.0,0.0,1.0
104,104_0,COMPLETED,FullyBayesianMOO,-0.2255801260471344,-1.3790916204452515,False,0.8967811779512423,0.5105535626443714,0.5352041305311073,0.780238194885291,0.43082218695309743,1.0,0.3522572173555134,0.7001334232989086,0.5003023967084096,0.5294602574370809,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.34859138346879576,0.643900825872966,0.38248995082104836,0.8547683984990028,0.0,0.40034442593168773,1.0,0.0,0.0,1.0
105,105_0,COMPLETED,FullyBayesianMOO,-0.4384874999523163,-0.9372986555099487,True,0.7214315693214073,0.5678342614867946,0.5488598385344188,0.598640082168266,0.4281615627564024,0.537994502399084,0.406452635383488,0.4636591406918585,0.4729237787916694,0.47417740996885793,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.48023316944536687,1.0,1.0,0.0,0.9307077095288888,0.0,0.8134564795687643,0.0,0.0,1.0,0.0,0.0,1.0
106,106_0,COMPLETED,FullyBayesianMOO,-1.0144813060760498,-0.15890537202358246,True,0.09891452451745915,0.49106499877006277,0.5509617803544635,0.3987698253753616,0.5203128722788148,0.41114177521108464,0.5614283893230714,0.5044931230912765,0.4644384257578649,0.5236615635024916,0.6881684836009223,1.0,1.0,0.8985182139792984,0.0,1.0,0.2417711777556786,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8586405291136351,1.0,0.0,1.0
107,107_0,COMPLETED,FullyBayesianMOO,-0.5922330021858215,-0.8393282890319824,True,0.6088118589675952,0.5891090452140911,0.5057951882400809,0.5861434747391684,0.42643035796218837,0.47020545669928343,0.42827091007787393,0.4938746122920077,0.4825595520173872,0.49269534013799915,0.0,0.0,0.9070934782368857,0.0,0.6667365388561745,1.0,0.5670804139581456,0.2680886772820874,1.0,0.9341401321340639,0.0,0.8756295877087555,0.5303458899990163,0.7638786882867226,0.0,0.0,0.4928806113178829,0.6476974885207336,0.0011282202133249867,1.0
108,108_0,COMPLETED,FullyBayesianMOO,-0.9552010297775269,-0.32843196392059326,True,0.21083095243356478,0.5008364868545832,0.5407053903429284,0.508728484653567,0.517753666916011,0.4439038913367544,0.5528328639147582,0.5184473424543296,0.45805768670074787,0.49910769304324853,0.6102964850612173,1.0,1.0,0.9005968804081299,0.0,1.0,0.0,0.9532223725980239,0.0,0.3723899985321213,0.0,1.0,1.0,0.8296491781554126,0.0,0.0,0.7592241343020492,0.9975567778424993,0.0,1.0
109,109_0,COMPLETED,FullyBayesianMOO,-0.7644910216331482,-0.6704667210578918,True,0.458345583543489,0.5625743220908543,0.48264866814407376,0.5675712722310258,0.453581531408772,0.43748471700095576,0.48046894225654013,0.530262862637847,0.5011988674593079,0.47353757166344707,0.17226065530643794,0.09561630617122308,1.0,0.0832298100530787,0.1313444942334588,1.0,0.37451504591377577,0.450364454349454,0.9200558948531526,0.9443772115139727,0.0,1.0,1.0,0.8533616529928799,0.0,0.0,0.4766420599805154,0.4218201565812793,0.0,1.0
110,110_0,COMPLETED,FullyBayesianMOO,-0.24860604107379913,-1.0730749368667603,True,0.855067184717505,0.627659108441204,0.699431185533661,0.5912822793259743,0.3676753415477421,0.5598755625928126,0.4117369704581097,0.4463042149121224,0.4559595110682833,0.5581930104950206,0.0,0.0,0.07793344432270292,0.0,1.0,1.0,0.0,0.761025097267175,1.0,0.0,0.0,0.5848912573152223,0.0,0.0,0.0,0.0,0.0,0.44702330546051083,1.0,1.0
111,111_0,COMPLETED,FullyBayesianMOO,-1.0624943971633911,-0.07151109725236893,True,0.04278311801434851,0.4784100293791751,0.604530082876631,0.5888925909374251,0.3281715750007417,0.545388670555431,0.5421552615878694,0.47626420501178557,0.3970270625926993,0.5327803790012192,1.0,0.8854105430536979,0.0,1.0,0.0,0.0,0.0,0.0,0.3236215834159395,0.0,0.0,0.4814574531004961,1.0,1.0,1.0,0.0,0.5351952071893862,0.0,0.0,1.0
112,112_0,COMPLETED,FullyBayesianMOO,-0.9504850506782532,-0.3605521321296692,True,0.23081648063994406,0.5113888680920201,0.5444115797236846,0.5622878786166311,0.47512898820614546,0.4105984493564496,0.5229018235019707,0.526506604806309,0.491162427550479,0.4740343912734357,1.0,0.4891273092861599,0.0,1.0,0.0,1.0,0.37580269575070346,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2036057468373519,0.0,0.0,1.0
113,113_0,COMPLETED,FullyBayesianMOO,-0.38007402420043945,-1.356153964996338,False,0.8260445280022551,0.8620005505484266,0.5607110918486752,0.5643999190512768,0.41696010081391094,0.52396693296891,0.39291154395106787,1.0,0.5153216892516789,0.5188835256657185,0.0,0.0,1.0,0.0,0.0,1.0,0.9862766758592167,0.0,1.0,0.38231991463032183,0.0,0.0,0.0,0.0,0.0,0.0,0.8716287813859476,1.0,0.0,0.6996145352871681
114,114_0,COMPLETED,FullyBayesianMOO,-2.325033187866211,-0.0,False,0.0,0.0,1.0,0.5695959398342375,0.2796997495027535,0.646389389211592,1.0,0.0,1.0,0.484910234914999,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
115,115_0,COMPLETED,FullyBayesianMOO,-2.012563943862915,-0.0,False,0.0,0.0,1.0,0.5804831749774891,0.14795805514920787,0.6053705475361344,1.0,0.2856716203415651,0.6622371415767135,0.7208899305853386,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
116,116_0,COMPLETED,FullyBayesianMOO,-0.2365380972623825,-1.0730011463165283,True,0.8618693504457191,0.5936662910313911,0.6147898139537042,0.5949772169692688,0.4214698760753309,0.4812461711016335,0.3983935211790497,0.45450144240754237,0.5028321351871137,0.7210707503189776,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3634323805733355,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.034002322905868555,1.0
117,117_0,COMPLETED,FullyBayesianMOO,-1.0736678838729858,-0.06340223550796509,True,0.03755006130439498,0.5042235820871489,0.5817704555943592,0.4413460376358499,0.3691960845043885,0.29410888132466095,0.5138535752669512,0.5076848927386477,0.43672388018475655,0.45952742766215326,1.0,0.9922755550473732,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0032157692599272722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
118,118_0,COMPLETED,FullyBayesianMOO,-0.4193582832813263,-1.008130431175232,True,0.7490427719276339,0.5746152384884506,0.5619287726870431,0.6000510510934606,0.4267024324162151,0.45668326302989276,0.4041862765804138,0.4417951884284522,0.5027526147054938,0.7294263548837115,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7331081455534413,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12851808020443942,1.0
119,119_0,COMPLETED,FullyBayesianMOO,-0.1971040964126587,-1.023171067237854,True,0.8788454740986756,0.4642194756937319,0.5889045779404856,0.593822700607897,0.4662685213641307,0.5201077616605894,0.40653263793911293,0.4331564835827304,0.4499996920619509,0.5821579048552679,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.21937743286002656,0.0,1.0,0.22986361613041678,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
120,120_0,COMPLETED,FullyBayesianMOO,-0.8857344388961792,-0.5043199062347412,True,0.3295149285153625,0.49144260200967005,0.5146205399828928,0.5401568371396522,0.4275185017097362,0.42070057366476915,0.5114874824957139,0.5144926638401213,0.49680118936449874,0.4261552465300106,0.7576450578955127,0.0,1.0,0.0,0.020256555200254114,1.0,0.46813696304789004,1.0,1.0,1.0,0.0,1.0,0.49902992896668413,1.0,0.0,0.0,0.9260158242640867,0.20471808462905716,0.0,1.0
121,121_0,COMPLETED,FullyBayesianMOO,-0.3258073627948761,-0.9836523532867432,True,0.7963776485433376,0.4994585459717712,0.5450271607706069,0.6067950464729381,0.4693019920050916,0.5169986476209191,0.3931158283772317,0.45116015059556414,0.4482561750411412,0.5710953653871381,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.01572719618102195,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
122,122_0,COMPLETED,FullyBayesianMOO,-0.1305297166109085,-1.0424320697784424,True,0.9206973992143315,0.60541021298735,0.6237209208249175,0.5886528673402589,0.46542322562011174,0.5135156280754751,0.42206420192350486,0.43641945635766904,0.4673310157787906,0.5610988146241397,0.0,1.0,1.0,0.0,1.0,1.0,0.806923966256783,0.0,0.0,1.0,0.0,1.0,0.3129131580859885,0.35839156249514,0.0,0.0,0.0,0.3825894400245722,0.0,1.0
123,123_0,COMPLETED,FullyBayesianMOO,-0.6396172642707825,-0.7833427786827087,True,0.5640841756604162,0.5324365422330877,0.4699027826635306,0.56357390427409,0.4704675302919516,0.4546843113045958,0.4599606665212093,0.48598830881408533,0.4968737238116491,0.4761338403067572,0.0,0.6525845801260166,1.0,0.0,1.0,1.0,0.7250008725328098,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6144873180887256,0.0,1.0
124,124_0,COMPLETED,FullyBayesianMOO,-0.28973501920700073,-0.9876580238342285,True,0.8183405122604651,0.5662554430367284,0.5715817362174554,0.5838726326809909,0.4697595061053181,0.5004709601722701,0.42115524146222344,0.4575861317865021,0.4657122618152691,0.5512314340746134,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7078690422953745,0.0,0.0,0.0,0.3846179383640692,0.0,1.0
125,125_0,COMPLETED,FullyBayesianMOO,6.84919214677393e-08,-1.5669125318527222,False,1.0,0.2916757281503501,1.0,0.6684503511704559,0.41036854536989714,0.5522475995988663,0.46643107687557434,0.23480058510630858,0.28106390752821137,0.8390925789216719,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6399868807825969,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02760695214327125,1.0
126,126_0,COMPLETED,FullyBayesianMOO,-1.0319174528121948,-0.07773959636688232,True,0.04786938732283874,0.4988090013110191,0.5780629154008907,0.47162523184641153,0.36689056546263143,0.5646371537153907,0.5124693534168558,0.5058843612374745,0.4260458793515698,0.5196409505759976,0.0,0.0,0.0,0.3278077544581898,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
127,127_0,COMPLETED,FullyBayesianMOO,-0.07024357467889786,-1.2895679473876953,False,0.9653571224850791,0.0,0.5722932685298208,0.6200242238428232,0.44570819651348337,0.5116857277001495,0.411872997774563,0.42259787375897817,0.4680927193865132,0.5631487343732906,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3360951407655893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,128_0,COMPLETED,FullyBayesianMOO,-0.36370596289634705,-0.9460641741752625,True,0.7663465102857266,0.5687629209032267,0.5054702470601484,0.5432004774365713,0.48027037156942776,0.47805616712800464,0.44735095390876944,0.4571399445204638,0.46194410000165703,0.49609819123336873,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.14961036892719637,0.0,0.0,0.0,0.7029878458871999,0.0,1.0
129,129_0,COMPLETED,FullyBayesianMOO,-0.05532083660364151,-1.013035774230957,True,0.9652693097566506,0.5169574778732178,0.5429102001186905,0.532129332905312,0.4862035160153695,0.49112071300942906,0.4273643641131754,0.4265000594907122,0.48435385819175636,0.5138542323456887,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
130,130_0,COMPLETED,FullyBayesianMOO,-1.0502651929855347,-0.007146930787712336,True,0.004332055620715445,0.5002520372350682,0.5709438154754966,0.5698287455281903,0.6391224151637147,0.6124378066750262,0.5067003826694001,0.4898497922664759,0.41760001822596704,0.5380188008540584,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
131,131_0,COMPLETED,FullyBayesianMOO,-0.8079305291175842,-0.6083047986030579,True,0.4108524246374378,0.5219142033726897,0.5187772281138512,0.5580269689396772,0.48841090728209263,0.4663067678533729,0.512345911493111,0.5521029505659139,0.520879253081508,0.44943829402871893,1.0,0.3241382264833812,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1613374622575065,0.4321852517447136,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,132_0,COMPLETED,FullyBayesianMOO,-0.09712932258844376,-1.3101433515548706,False,0.9528894205559686,0.2966234919045671,0.23879160615387407,0.41064949230961756,0.8957925907070925,0.6013344096183963,0.4122647443456616,0.398133964042497,0.547344919637111,0.4055157155268069,0.9189412173937628,0.8926076798062379,0.0623945146246571,0.30333276397056386,0.1621868154085575,0.020439101562623692,0.6168482617206049,0.8235196336452117,0.6069575853789883,0.028752344348646354,0.62159379505316,0.43693816863605245,0.3974883169484383,0.39675750554905365,0.044312463906134386,0.3387808301690943,0.48600091566082204,0.7158977829527705,0.7554607898729785,0.32391308022807025
133,133_0,COMPLETED,FullyBayesianMOO,-0.725613534450531,-0.7041313052177429,True,0.49043537573185825,0.5369700150547854,0.49898098623165993,0.5555104223097235,0.48532605508171406,0.4469721631506378,0.4953623374846948,0.5355166561639628,0.5212450356617271,0.4565775653501767,0.7198516804377237,0.26340605434510617,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.734132818116446,0.0,1.0,1.0,0.0,0.0,0.0,0.014975163656479796,0.0,0.0,1.0
134,134_0,COMPLETED,FullyBayesianMOO,-1.0189191102981567,-0.1301930695772171,True,0.08090610385499379,0.5029839510003645,0.5959164646898284,0.6106001366209047,0.4827440817582698,0.4716598367532336,0.5301501571214949,0.5318273198379848,0.4480239758599012,0.4938755874112023,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
135,135_0,COMPLETED,FullyBayesianMOO,4.428823530133741e-08,-1.0131967067718506,True,1.0,0.4909442225847857,0.522881434876113,0.5071089543904467,0.5162822598007311,0.4773059396846666,0.43421341669705377,0.41442647466654475,0.49201213188895315,0.4932180465262225,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.13988815845732971,1.0,0.0,0.7429981600912016,1.0,0.0,0.0,0.0,0.9921085319078884,0.7540474359157774,0.0,1.0
136,136_0,COMPLETED,FullyBayesianMOO,-1.6101511716842651,-0.02164393477141857,False,0.008557038361337954,0.5050168914508945,0.6134120893174068,0.5397734163952281,0.0,0.792189200232943,0.5380838272634246,0.5415673712910885,0.41470826740804057,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
137,137_0,COMPLETED,FullyBayesianMOO,-0.12165659666061401,-0.9970754384994507,True,0.9227058883234337,0.5078534305823423,0.5001734612018066,0.5119392398083208,0.5085066359984615,0.4834197874530182,0.4573614040047806,0.45713446513904127,0.4888051907264145,0.48827105003369603,1.0,0.0,1.0,0.0,1.0,1.0,0.12324127889265075,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
138,138_0,COMPLETED,FullyBayesianMOO,-1.017353892326355,-0.0,True,0.0,0.49272637635217637,0.5318589269967414,0.45900342673224914,0.5528932664144023,0.5087918861021279,0.4848161640482208,0.4419688188228414,0.41563185046474976,0.4681544083840084,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6383204687062612,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
139,139_0,COMPLETED,FullyBayesianMOO,-1.0103665590286255,-0.0,True,0.0,0.48046952242074376,0.5092879988355173,0.5087745817417111,0.504787419488405,0.5603090497827712,0.5241593181878231,0.4724299053773788,0.45851881687667434,0.4443468428056023,1.0,1.0,0.3345077991091615,0.0,1.0,1.0,0.0,0.6721192323179999,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
140,140_0,COMPLETED,FullyBayesianMOO,-1.2714444398880005,-0.0,False,0.0,0.4691137130745579,0.5180943754889207,0.0,0.5693215808433989,0.5499561570530973,0.4897356566198227,0.4819616789684215,0.4373087055741355,0.40779878861121116,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
141,141_0,COMPLETED,FullyBayesianMOO,-1.043400526046753,-0.0,True,0.0,0.4559918624195872,0.5418194784474595,0.6083947499775236,0.6113849612240644,0.5476422765344159,0.5021180527194063,0.4906334525241425,0.44803298534580965,0.3975486463910595,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
142,142_0,COMPLETED,FullyBayesianMOO,-0.4935106933116913,-0.8751923441886902,True,0.6731317448271447,0.5280930406049301,0.47610910546086355,0.5413928110113974,0.4751384536455279,0.47699712255931837,0.4791696419089579,0.5022872022001833,0.4907152120145834,0.49992563832649645,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20575152089803994,0.0,1.0,1.0,1.0,0.0,0.0,0.6685203989904075,0.1413231625412037,0.0,1.0
143,143_0,COMPLETED,FullyBayesianMOO,-1.0001193284988403,-0.09332910925149918,True,0.05923651920983478,0.4841715346371558,0.5276367512425318,0.5032970800615769,0.521071186109488,0.5119698245672779,0.493526903504945,0.5060336012442238,0.45405747133402014,0.47425188519252287,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3015272606198968,0.0,1.0,1.0,1.0,1.0
144,144_0,COMPLETED,FullyBayesianMOO,4.4062055337690254e-08,-1.0080223083496094,True,1.0,0.4863099558871549,0.4875585573257378,0.5333056380438602,0.48693655029108,0.5087404279741237,0.4409861160704003,0.45486693204467565,0.4992086477134197,0.5283464155642202,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
145,145_0,COMPLETED,FullyBayesianMOO,1.0964718910599913e-07,-2.5084352493286133,False,1.0,1.0,0.0921698823289777,0.34118311688484987,1.0,0.6929468699623801,0.01718525614871822,0.0,0.7157509148551051,0.0,0.3546542561428201,0.9888182040539311,0.44771267939752185,0.4534254457295728,0.722637878772453,1.0,0.24835833837925048,0.20242889732117722,0.07920843740697178,0.31864251433150953,0.6928919056249239,0.8592315833047759,0.39336965101019067,0.23812138018257284,0.9301892486855728,0.18693703320919675,0.6092572160042884,0.5100351033512388,0.3285535823982144,0.6349007739343062
146,146_0,COMPLETED,FullyBayesianMOO,-1.1426219940185547,-0.010796784423291683,False,0.006015324666456889,0.6058539593541827,0.6629720051494487,0.570984539883217,0.5678374537312163,0.6152040338675531,0.5072582340521926,0.38627465344853545,0.24021897774899512,0.5390257000779267,0.2795834534809911,0.36518793763027313,0.8621993583278112,0.005300825606877077,0.60255859283172,0.8762037331335769,0.6936867568893923,0.6554748134571056,0.6516190136976351,0.5056744090315239,0.6001815715259115,0.4631739937518962,0.2926217205316466,0.028479331709863557,0.7483297118838191,0.7202209847985271,0.044513982654788106,0.43768269453216185,0.45205523791151864,0.980659943131643
147,147_0,COMPLETED,FullyBayesianMOO,-0.209448903799057,-0.9812859296798706,True,0.8661266750115411,0.5025329645041222,0.4946576493348555,0.5244467522691132,0.4869748849209976,0.48138495108331447,0.46329807993286476,0.4753041366237016,0.4838882530922121,0.5049447298749097,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
148,148_0,COMPLETED,FullyBayesianMOO,-1.1338201761245728,-0.025926906615495682,False,0.01455495623372721,0.49164530728541406,0.3637680748522172,0.570574644862106,0.4999273378228675,0.2810947440016523,0.351900089807464,0.6547268569406433,0.3712491872622191,0.48831150336369944,0.7509807183225254,0.9288263381173861,0.17184672566153653,0.4730210982351609,0.330817997479223,0.6630934916883772,0.2773310761850944,0.7201821062967956,0.8984948745075213,0.6050847951670975,0.9001996780599024,0.7422351977397594,0.6168886808359402,0.6370541859718517,0.3519056822851302,0.8605717140262966,0.7185633793808621,0.24483684061743102,0.4731820700070057,0.40124770294042794
149,149_0,COMPLETED,FullyBayesianMOO,-1.0045369863510132,-0.0,True,0.0,0.5074182765402159,0.49311024070824727,0.4908308033743091,0.49511794040252066,0.5081829768941055,0.49493265340903786,0.5025163105975039,0.43823342871583265,0.5203113856726892,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
