"variable","date","value"
"Conductivity_micromho",2017-04-16,608
"TN_mgl",2017-04-16,3.019
"TP_kg",2017-04-16,0.632880171241344
"TN_kg",2017-04-16,85.6800554698483
"SS_ton",2017-04-16,0.103125411580254
"SRP_kg",2017-04-16,0.22704221389824
"NO23_kg",2017-04-16,69.2478752389632
"TKN_kg",2017-04-16,16.4321802308851
"flow_cms",2017-04-17,0.27665559519
"SS_mgl",2017-04-17,7.41215
"TP_mgl",2017-04-17,0.0248333333333333
"SRP_mgl",2017-04-17,0.00966666666666667
"NO23_mgl",2017-04-17,2.2
"TKN_mgl",2017-04-17,0.589666666666667
"Chloride_mgl",2017-04-17,53.2333333333333
"Sulfate_mgl",2017-04-17,61.5333333333333
"Silica_mgl",2017-04-17,1.78666666666667
"Conductivity_micromho",2017-04-17,604.666666666667
"TN_mgl",2017-04-17,2.78966666666667
"TP_kg",2017-04-17,0.593592245039664
"TN_kg",2017-04-17,66.6815234729792
"SS_ton",2017-04-17,0.177172943318285
"SRP_kg",2017-04-17,0.231062753102688
"NO23_kg",2017-04-17,52.5866955337152
"TKN_kg",2017-04-17,14.094827939264
"flow_cms",2017-04-18,0.23021596611
"SS_mgl",2017-04-18,4.2662
"TP_mgl",2017-04-18,0.025
"SRP_mgl",2017-04-18,0.004
"NO23_mgl",2017-04-18,1.95
"TKN_mgl",2017-04-18,0.557
"Chloride_mgl",2017-04-18,55.5
"Sulfate_mgl",2017-04-18,63.7
"Silica_mgl",2017-04-18,1.74
"Conductivity_micromho",2017-04-18,622
"TN_mgl",2017-04-18,2.507
"TP_kg",2017-04-18,0.4972664867976
"TN_kg",2017-04-18,49.8658832960633
"SS_ton",2017-04-18,0.0848575314390369
"SRP_kg",2017-04-18,0.079562637887616
"NO23_kg",2017-04-18,38.7867859702128
"TKN_kg",2017-04-18,11.0790973258505
"flow_cms",2017-04-19,0.5210299848
"SS_mgl",2017-04-19,26.895
"TP_mgl",2017-04-19,0.063
"SRP_mgl",2017-04-19,0.007
"NO23_mgl",2017-04-19,1.555
"TKN_mgl",2017-04-19,0.8945
"Chloride_mgl",2017-04-19,55.05
"Sulfate_mgl",2017-04-19,63.15
"Silica_mgl",2017-04-19,1.635
"Conductivity_micromho",2017-04-19,616
"TN_mgl",2017-04-19,2.4495
"TP_kg",2017-04-19,2.83607041326336
"TN_kg",2017-04-19,110.269118687121
"SS_ton",2017-04-19,1.21073196451933
"SRP_kg",2017-04-19,0.31511893480704
"NO23_kg",2017-04-19,70.0014205178496
"TKN_kg",2017-04-19,40.267698169271
"flow_cms",2017-04-20,3.539605875
"SS_mgl",2017-04-20,72.2456666666667
"TP_mgl",2017-04-20,0.221
"SRP_mgl",2017-04-20,0.03
"NO23_mgl",2017-04-20,3.18
"TKN_mgl",2017-04-20,1.95633333333333
"Chloride_mgl",2017-04-20,18.9666666666667
"Sulfate_mgl",2017-04-20,23.6
"Silica_mgl",2017-04-20,6.06333333333333
"Conductivity_micromho",2017-04-20,336.666666666667
"TN_mgl",2017-04-20,5.13633333333333
"TP_kg",2017-04-20,67.5866504196
"TN_kg",2017-04-20,1570.8034635228
"SS_ton",2017-04-20,22.0943104856604
"SRP_kg",2017-04-20,9.174658428
"NO23_kg",2017-04-20,972.513793368
"TKN_kg",2017-04-20,598.2896701548
"flow_cms",2017-04-21,1.5121196298
"SS_mgl",2017-04-21,39.755
"TP_mgl",2017-04-21,0.1395
"SRP_mgl",2017-04-21,0.0135
"NO23_mgl",2017-04-21,3.88
"TKN_mgl",2017-04-21,1.4135
"Chloride_mgl",2017-04-21,23.65
"Sulfate_mgl",2017-04-21,28.9
"Silica_mgl",2017-04-21,6.55
"Conductivity_micromho",2017-04-21,402.5
"TN_mgl",2017-04-21,5.2935
"TP_kg",2017-04-21,18.2252754740534
"TN_kg",2017-04-21,691.58061449392
"SS_ton",2017-04-21,5.19387689226519
"SRP_kg",2017-04-21,1.76373633619872
"NO23_kg",2017-04-21,506.910887737114
"TKN_kg",2017-04-21,184.669726756807
"flow_cms",2017-04-22,0.8155251936
"SS_mgl",2017-04-22,10.476
"TP_mgl",2017-04-22,0.069
"SRP_mgl",2017-04-22,0.007
"NO23_mgl",2017-04-22,3.85
"TKN_mgl",2017-04-22,1.104
"Chloride_mgl",2017-04-22,30.6
"Sulfate_mgl",2017-04-22,36.9
"Silica_mgl",2017-04-22,6.54
"Conductivity_micromho",2017-04-22,472
"TN_mgl",2017-04-22,4.954
"TP_kg",2017-04-22,4.86183499416576
"TN_kg",2017-04-22,349.065660305756
"SS_ton",2017-04-22,0.738153382592471
"SRP_kg",2017-04-22,0.49322963708928
"NO23_kg",2017-04-22,271.276300399104
"TKN_kg",2017-04-22,77.7893599066522
"flow_cms",2017-04-23,0.5635052553
"TP_mgl",2017-04-23,0.037
"SRP_mgl",2017-04-23,0.008
"NO23_mgl",2017-04-23,3.48
"TKN_mgl",2017-04-23,0.546
"Chloride_mgl",2017-04-23,35.7
"Sulfate_mgl",2017-04-23,42.9
"Silica_mgl",2017-04-23,4.24
"Conductivity_micromho",2017-04-23,524
"TN_mgl",2017-04-23,4.026
"TP_kg",2017-04-23,1.80141360014304
"TN_kg",2017-04-23,196.013274437186
"SRP_kg",2017-04-23,0.38949483246336
"NO23_kg",2017-04-23,169.430252121562
"TKN_kg",2017-04-23,26.5830223156243
"flow_cms",2017-04-24,0.453069552
"SS_mgl",2017-04-24,7.75353333333333
"TP_mgl",2017-04-24,0.0297333333333333
"SRP_mgl",2017-04-24,0.00533333333333333
"NO23_mgl",2017-04-24,3.21333333333333
"TKN_mgl",2017-04-24,0.654333333333333
"Chloride_mgl",2017-04-24,39.8333333333333
"Sulfate_mgl",2017-04-24,47.7333333333333
"Silica_mgl",2017-04-24,2.63333333333333
"Conductivity_micromho",2017-04-24,553
"TN_mgl",2017-04-24,3.86766666666667
"TP_kg",2017-04-24,1.16391755630592
"TN_kg",2017-04-24,151.400621141453
"SS_ton",2017-04-24,0.303513685092035
"SRP_kg",2017-04-24,0.2087744495616
"NO23_kg",2017-04-24,125.786605860864
"TKN_kg",2017-04-24,25.6140152805888
"flow_cms",2017-04-25,0.3907724886
"SS_mgl",2017-04-25,6.5681
"TP_mgl",2017-04-25,0.0314
"SRP_mgl",2017-04-25,0.004
"NO23_mgl",2017-04-25,2.88
"TKN_mgl",2017-04-25,0.767
"Chloride_mgl",2017-04-25,43
"Sulfate_mgl",2017-04-25,52.1
"Silica_mgl",2017-04-25,1.63
"Conductivity_micromho",2017-04-25,577
"TN_mgl",2017-04-25,3.647
"TP_kg",2017-04-25,1.06015013067226
"TN_kg",2017-04-25,123.132723775851
"SS_ton",2017-04-25,0.221757072397084
"SRP_kg",2017-04-25,0.13505097206016
"NO23_kg",2017-04-25,97.2366998833152
"TKN_kg",2017-04-25,25.8960238925357
"flow_cms",2017-04-26,0.3454655334
"SS_mgl",2017-04-26,11.226
"TP_mgl",2017-04-26,0.0444
"SRP_mgl",2017-04-26,0.004
"NO23_mgl",2017-04-26,2.55
"TKN_mgl",2017-04-26,0.816
"Chloride_mgl",2017-04-26,45.5
"Sulfate_mgl",2017-04-26,54.2
"Silica_mgl",2017-04-26,1.6
"Conductivity_micromho",2017-04-26,595
"TN_mgl",2017-04-26,3.366
"TP_kg",2017-04-26,1.32526106060774
"TN_kg",2017-04-26,100.469115540668
"SS_ton",2017-04-26,0.335076141134742
"SRP_kg",2017-04-26,0.11939288834304
"NO23_kg",2017-04-26,76.112966318688
"TKN_kg",2017-04-26,24.3561492219802
"flow_cms",2017-04-27,0.2916635241
"SS_mgl",2017-04-27,5.3571
"TP_mgl",2017-04-27,0.033
"SRP_mgl",2017-04-27,0.009
"NO23_mgl",2017-04-27,2.41
"TKN_mgl",2017-04-27,0.632
"Chloride_mgl",2017-04-27,47.8
"Sulfate_mgl",2017-04-27,56
"Silica_mgl",2017-04-27,1.9
"Conductivity_micromho",2017-04-27,613
"TN_mgl",2017-04-27,3.042
"TP_kg",2017-04-27,0.83159103991392
"TN_kg",2017-04-27,76.6575740429741
"SS_ton",2017-04-27,0.134997465452208
"SRP_kg",2017-04-27,0.22679755634016
"NO23_kg",2017-04-27,60.7313456421984
"TKN_kg",2017-04-27,15.9262284007757
"flow_cms",2017-04-28,0.24267537879
"SS_mgl",2017-04-28,3.4873
"TP_mgl",2017-04-28,0.0262
"SRP_mgl",2017-04-28,0.005
"NO23_mgl",2017-04-28,2.39
"TKN_mgl",2017-04-28,0.535
"Chloride_mgl",2017-04-28,50.3
"Sulfate_mgl",2017-04-28,58.1
"Silica_mgl",2017-04-28,2.37
"Conductivity_micromho",2017-04-28,633
"TN_mgl",2017-04-28,2.925
"TP_kg",2017-04-28,0.549339401459347
"TN_kg",2017-04-28,61.3289217278088
"SS_ton",2017-04-28,0.0731187517064573
"SRP_kg",2017-04-28,0.10483576363728
"NO23_kg",2017-04-28,50.1114950186198
"TKN_kg",2017-04-28,11.217426709189
"flow_cms",2017-04-29,0.4162576509
"SS_mgl",2017-04-29,9.9009
"TP_mgl",2017-04-29,0.0341
"SRP_mgl",2017-04-29,0.006
"NO23_mgl",2017-04-29,2.19
"TKN_mgl",2017-04-29,0.601
"Chloride_mgl",2017-04-29,61.9
"Sulfate_mgl",2017-04-29,56.2
"Silica_mgl",2017-04-29,2.99
"Conductivity_micromho",2017-04-29,659
"TN_mgl",2017-04-29,2.791
"TP_kg",2017-04-29,1.22639494138762
"TN_kg",2017-04-29,100.377368956388
"SS_ton",2017-04-29,0.356082512468758
"SRP_kg",2017-04-29,0.21578796622656
"NO23_kg",2017-04-29,78.7626076726944
"TKN_kg",2017-04-29,21.6147612836938
"flow_cms",2017-04-30,0.7900400313
"SS_mgl",2017-04-30,14.096
"TP_mgl",2017-04-30,0.0443
"SRP_mgl",2017-04-30,0.004
"NO23_mgl",2017-04-30,2.37
"TKN_mgl",2017-04-30,0.563
"Chloride_mgl",2017-04-30,56.9
"Sulfate_mgl",2017-04-30,57.3
"Silica_mgl",2017-04-30,4.41
"Conductivity_micromho",2017-04-30,644
"TN_mgl",2017-04-30,2.933
"TP_kg",2017-04-30,3.02389402060138
"TN_kg",2017-04-30,200.204992379771
"SS_ton",2017-04-30,0.962185329896095
"SRP_kg",2017-04-30,0.27303783481728
"NO23_kg",2017-04-30,161.774917129238
"TKN_kg",2017-04-30,38.4300752505322
"flow_cms",2017-05-01,1.9425357042
"SS_mgl",2017-05-01,58.03875
"TP_mgl",2017-05-01,0.15335
"SRP_mgl",2017-05-01,0.022
"NO23_mgl",2017-05-01,2.135
"TKN_mgl",2017-05-01,1.3005
"Chloride_mgl",2017-05-01,37.05
"Sulfate_mgl",2017-05-01,37.275
"Silica_mgl",2017-05-01,6.1875
"Conductivity_micromho",2017-05-01,520.75
"TN_mgl",2017-05-01,3.4355
"TP_kg",2017-05-01,25.7375102606557
"TN_kg",2017-05-01,576.597433977714
"SS_ton",2017-05-01,9.7409385304247
"SRP_kg",2017-05-01,3.69237186654336
"NO23_kg",2017-05-01,358.327906139549
"TKN_kg",2017-05-01,218.269527838165
"flow_cms",2017-05-02,1.3082383314
"SS_mgl",2017-05-02,63.7255
"TP_mgl",2017-05-02,0.2105
"SRP_mgl",2017-05-02,0.0295
"NO23_mgl",2017-05-02,2.18
"TKN_mgl",2017-05-02,1.887
"Chloride_mgl",2017-05-02,24.85
"Sulfate_mgl",2017-05-02,26.4
"Silica_mgl",2017-05-02,7.82
"Conductivity_micromho",2017-05-02,403
"TN_mgl",2017-05-02,4.067
"TP_kg",2017-05-02,23.7931921808381
"TN_kg",2017-05-02,459.700297384648
"SS_ton",2017-05-02,7.20300745045129
"SRP_kg",2017-05-02,3.33443785907232
"NO23_kg",2017-05-02,246.409306195853
"TKN_kg",2017-05-02,213.290991188796
"flow_cms",2017-05-03,0.7900400313
"SS_mgl",2017-05-03,12.596
"TP_mgl",2017-05-03,0.078
"SRP_mgl",2017-05-03,0.018
"NO23_mgl",2017-05-03,3.88
"TKN_mgl",2017-05-03,1.05
"Chloride_mgl",2017-05-03,33.5
"Sulfate_mgl",2017-05-03,51.1
"Silica_mgl",2017-05-03,7.89
"Conductivity_micromho",2017-05-03,504
"TN_mgl",2017-05-03,4.93
"TP_kg",2017-05-03,5.32423777893696
"TN_kg",2017-05-03,336.519131412298
"SS_ton",2017-05-03,0.859796141839615
"SRP_kg",2017-05-03,1.22867025667776
"NO23_kg",2017-05-03,264.846699772762
"TKN_kg",2017-05-03,71.672431639536
"flow_cms",2017-05-04,1.529109738
"SS_mgl",2017-05-04,39.4811
"TP_mgl",2017-05-04,0.1145
"SRP_mgl",2017-05-04,0.022
"NO23_mgl",2017-05-04,1.58
"TKN_mgl",2017-05-04,0.831
"Chloride_mgl",2017-05-04,34.2
"Sulfate_mgl",2017-05-04,36.9
"Silica_mgl",2017-05-04,6.545
"Conductivity_micromho",2017-05-04,493.5
"TN_mgl",2017-05-04,2.411
"TP_kg",2017-05-04,15.1271768160864
"TN_kg",2017-05-04,318.529461166675
"SS_ton",2017-05-04,5.21604873880864
"SRP_kg",2017-05-04,2.9065317899904
"NO23_kg",2017-05-04,208.741828553856
"TKN_kg",2017-05-04,109.787632612819
"flow_cms",2017-05-05,13.818621336
"SS_mgl",2017-05-05,73.2633333333333
"TP_mgl",2017-05-05,0.239666666666667
"SRP_mgl",2017-05-05,0.0426666666666667
"NO23_mgl",2017-05-05,0.936666666666667
"TKN_mgl",2017-05-05,1.422
"Chloride_mgl",2017-05-05,15.9333333333333
"Sulfate_mgl",2017-05-05,12.2666666666667
"Silica_mgl",2017-05-05,6.42
"Conductivity_micromho",2017-05-05,287.333333333333
"TN_mgl",2017-05-05,2.35866666666667
"TP_kg",2017-05-05,286.144955728819
"TN_kg",2017-05-05,2816.08025971784
"SS_ton",2017-05-05,87.4712097630559
"SRP_kg",2017-05-05,50.9409656930304
"NO23_kg",2017-05-05,1118.31338747981
"TKN_kg",2017-05-05,1697.76687223803
"flow_cms",2017-05-06,6.51287481
"SS_mgl",2017-05-06,51.733
"TP_mgl",2017-05-06,0.1985
"SRP_mgl",2017-05-06,0.0435
"NO23_mgl",2017-05-06,0.885
"TKN_mgl",2017-05-06,1.235
"Chloride_mgl",2017-05-06,12.9
"Sulfate_mgl",2017-05-06,11.45
"Silica_mgl",2017-05-06,6.685
"Conductivity_micromho",2017-05-06,272.5
"TN_mgl",2017-05-06,2.12
"TP_kg",2017-05-06,111.698408141424
"TN_kg",2017-05-06,1192.95025319808
"SS_ton",2017-05-06,29.1107997399511
"SRP_kg",2017-05-06,24.477988685904
"NO23_kg",2017-05-06,498.00045947184
"TKN_kg",2017-05-06,694.94979372624
"flow_cms",2017-05-07,1.3677037101
"SS_mgl",2017-05-07,13.291
"TP_mgl",2017-05-07,0.094
"SRP_mgl",2017-05-07,0.03
"NO23_mgl",2017-05-07,0.9
"TKN_mgl",2017-05-07,0.814
"Chloride_mgl",2017-05-07,24.6
"Sulfate_mgl",2017-05-07,23
"Silica_mgl",2017-05-07,8.09
"Conductivity_micromho",2017-05-07,429
"TN_mgl",2017-05-07,1.714
"TP_kg",2017-05-07,11.1079424519482
"TN_kg",2017-05-07,202.542695347225
"SS_ton",2017-05-07,1.57059216094514
"SRP_kg",2017-05-07,3.5450880165792
"NO23_kg",2017-05-07,106.352640497376
"TKN_kg",2017-05-07,96.1900548498489
"flow_cms",2017-05-08,0.8693272029
"SS_mgl",2017-05-08,11.3971
"TP_mgl",2017-05-08,0.0633333333333333
"SRP_mgl",2017-05-08,0.0213333333333333
"NO23_mgl",2017-05-08,3.47333333333333
"TKN_mgl",2017-05-08,0.721
"Chloride_mgl",2017-05-08,29.9
"Sulfate_mgl",2017-05-08,34.5333333333333
"Silica_mgl",2017-05-08,7.83333333333333
"Conductivity_micromho",2017-05-08,487.666666666667
"TN_mgl",2017-05-08,4.19433333333333
"TP_kg",2017-05-08,4.7569584542688
"TN_kg",2017-05-08,315.035832789812
"SS_ton",2017-05-08,0.856034703144425
"SRP_kg",2017-05-08,1.60234390038528
"NO23_kg",2017-05-08,260.881616281478
"TKN_kg",2017-05-08,54.1542165083338
"flow_cms",2017-05-09,0.6003171564
"SS_mgl",2017-05-09,7.6287
"TP_mgl",2017-05-09,0.043
"SRP_mgl",2017-05-09,0.018
"NO23_mgl",2017-05-09,4.2
"TKN_mgl",2017-05-09,0.684
"Chloride_mgl",2017-05-09,34.6
"Sulfate_mgl",2017-05-09,42.3
"Silica_mgl",2017-05-09,6.95
"Conductivity_micromho",2017-05-09,535
"TN_mgl",2017-05-09,4.884
"TP_kg",2017-05-09,2.23029829945728
"TN_kg",2017-05-09,253.320392896497
"SS_ton",2017-05-09,0.395680852024878
"SRP_kg",2017-05-09,0.93361324163328
"NO23_kg",2017-05-09,217.843089714432
"TKN_kg",2017-05-09,35.4773031820646
"flow_cms",2017-05-10,0.453069552
"SS_mgl",2017-05-10,4.158
"TP_mgl",2017-05-10,0.036
"SRP_mgl",2017-05-10,0.013
"NO23_mgl",2017-05-10,3.9
"TKN_mgl",2017-05-10,0.636
"Chloride_mgl",2017-05-10,38
"Sulfate_mgl",2017-05-10,45.9
"Silica_mgl",2017-05-10,6.03
"Conductivity_micromho",2017-05-10,561
"TN_mgl",2017-05-10,4.536
"TP_kg",2017-05-10,1.4092275345408
"TN_kg",2017-05-10,177.562669352141
"SS_ton",2017-05-10,0.162765780239462
"SRP_kg",2017-05-10,0.5088877208064
"NO23_kg",2017-05-10,152.66631624192
"TKN_kg",2017-05-10,24.8963531102208
"flow_cms",2017-05-11,0.7673865537
"SS_mgl",2017-05-11,13.716
"TP_mgl",2017-05-11,0.044
"SRP_mgl",2017-05-11,0.01
"NO23_mgl",2017-05-11,3.15
"TKN_mgl",2017-05-11,0.69
"Chloride_mgl",2017-05-11,48.2
"Sulfate_mgl",2017-05-11,45.5
"Silica_mgl",2017-05-11,5.11
"Conductivity_micromho",2017-05-11,575
"TN_mgl",2017-05-11,3.84
"TP_kg",2017-05-11,2.91729672254592
"TN_kg",2017-05-11,254.600441240371
"SS_ton",2017-05-11,0.909400951055451
"SRP_kg",2017-05-11,0.6630219823968
"NO23_kg",2017-05-11,208.851924454992
"TKN_kg",2017-05-11,45.7485167853792
"flow_cms",2017-05-12,0.6626142198
"SS_mgl",2017-05-12,11.432
"TP_mgl",2017-05-12,0.05
"SRP_mgl",2017-05-12,0.013
"NO23_mgl",2017-05-12,3.19
"TKN_mgl",2017-05-12,0.681
"Chloride_mgl",2017-05-12,33.5
"Sulfate_mgl",2017-05-12,49.7
"Silica_mgl",2017-05-12,5.21
"Conductivity_micromho",2017-05-12,537
"TN_mgl",2017-05-12,3.871
"TP_kg",2017-05-12,2.862493429536
"TN_kg",2017-05-12,221.614241314677
"SS_ton",2017-05-12,0.654480497729111
"SRP_kg",2017-05-12,0.74424829167936
"NO23_kg",2017-05-12,182.627080804397
"TKN_kg",2017-05-12,38.9871605102803
"flow_cms",2017-05-13,0.4474061826
"SS_mgl",2017-05-13,6.1983
"TP_mgl",2017-05-13,0.04
"SRP_mgl",2017-05-13,0.01
"NO23_mgl",2017-05-13,3.21
"TKN_mgl",2017-05-13,0.709
"Chloride_mgl",2017-05-13,36.7
"Sulfate_mgl",2017-05-13,42.9
"Silica_mgl",2017-05-13,4.87
"Conductivity_micromho",2017-05-13,540
"TN_mgl",2017-05-13,3.919
"TP_kg",2017-05-13,1.5462357670656
"TN_kg",2017-05-13,151.492449278252
"SS_ton",2017-05-13,0.239600828875068
"SRP_kg",2017-05-13,0.3865589417664
"NO23_kg",2017-05-13,124.085420307014
"TKN_kg",2017-05-13,27.4070289712378
"flow_cms",2017-05-14,0.3596239569
"SS_mgl",2017-05-14,6.6489
"TP_mgl",2017-05-14,0.035
"SRP_mgl",2017-05-14,0.004
"NO23_mgl",2017-05-14,3.12
"TKN_mgl",2017-05-14,0.58
"Chloride_mgl",2017-05-14,40.4
"Sulfate_mgl",2017-05-14,46.9
"Silica_mgl",2017-05-14,4.42
"Conductivity_micromho",2017-05-14,568
"TN_mgl",2017-05-14,3.7
"TP_kg",2017-05-14,1.0875028456656
"TN_kg",2017-05-14,114.964586541792
"SS_ton",2017-05-14,0.2065913620156
"SRP_kg",2017-05-14,0.12428603950464
"NO23_kg",2017-05-14,96.9431108136192
"TKN_kg",2017-05-14,18.0214757281728
"flow_cms",2017-05-15,0.27892094295
"SS_mgl",2017-05-15,10.8759333333333
"TP_mgl",2017-05-15,0.0353333333333333
"SRP_mgl",2017-05-15,0.00833333333333333
"NO23_mgl",2017-05-15,2.93
"TKN_mgl",2017-05-15,0.603333333333333
"Chloride_mgl",2017-05-15,42.0666666666667
"Sulfate_mgl",2017-05-15,48.7666666666667
"Silica_mgl",2017-05-15,4.09333333333333
"Conductivity_micromho",2017-05-15,582
"TN_mgl",2017-05-15,3.53333333333333
"TP_kg",2017-05-15,0.85148985463776
"TN_kg",2017-05-15,85.148985463776
"SS_ton",2017-05-15,0.262096610180659
"SRP_kg",2017-05-15,0.200823078924
"NO23_kg",2017-05-15,70.6093945496784
"TKN_kg",2017-05-15,14.5395909140976
"flow_cms",2017-05-16,0.22795061835
"SS_mgl",2017-05-16,8.119
"TP_mgl",2017-05-16,0.029
"SRP_mgl",2017-05-16,0.015
"NO23_mgl",2017-05-16,2.84
"TKN_mgl",2017-05-16,0.715
"Chloride_mgl",2017-05-16,45.3
"Sulfate_mgl",2017-05-16,51.6
"Silica_mgl",2017-05-16,3.9
"Conductivity_micromho",2017-05-16,604
"TN_mgl",2017-05-16,3.555
"TP_kg",2017-05-16,0.57115306933776
"TN_kg",2017-05-16,70.0154883274392
"SS_ton",2017-05-16,0.159903164481147
"SRP_kg",2017-05-16,0.2954240013816
"NO23_kg",2017-05-16,55.9336109282496
"TKN_kg",2017-05-16,14.0818773991896
"flow_cms",2017-05-17,0.18547534785
"SS_mgl",2017-05-17,10.247
"TP_mgl",2017-05-17,0.036
"SRP_mgl",2017-05-17,0.017
"NO23_mgl",2017-05-17,2.53
"TKN_mgl",2017-05-17,0.682
"Chloride_mgl",2017-05-17,47.1
"Sulfate_mgl",2017-05-17,52.6
"Silica_mgl",2017-05-17,3.78
"Conductivity_micromho",2017-05-17,616
"TN_mgl",2017-05-17,3.212
"TP_kg",2017-05-17,0.57690252195264
"TN_kg",2017-05-17,51.4725250142189
"SS_ton",2017-05-17,0.164208892845797
"SRP_kg",2017-05-17,0.27242619092208
"NO23_kg",2017-05-17,40.5434272372272
"TKN_kg",2017-05-17,10.9290977769917
"flow_cms",2017-05-18,0.15206146839
"SS_mgl",2017-05-18,10.645
"TP_mgl",2017-05-18,0.041
"SRP_mgl",2017-05-18,0.013
"NO23_mgl",2017-05-18,2.22
"TKN_mgl",2017-05-18,0.802
"Chloride_mgl",2017-05-18,49.1
"Sulfate_mgl",2017-05-18,53.7
"Silica_mgl",2017-05-18,3.96
"Conductivity_micromho",2017-05-18,622
"TN_mgl",2017-05-18,3.022
"TP_kg",2017-05-18,0.538662545624736
"TN_kg",2017-05-18,39.7033710458037
"SS_ton",2017-05-18,0.139855190199398
"SRP_kg",2017-05-18,0.170795441295648
"NO23_kg",2017-05-18,29.1666061289491
"TKN_kg",2017-05-18,10.5367649168546
"flow_cms",2017-05-19,0.14469908817
"SS_mgl",2017-05-19,13.022
"TP_mgl",2017-05-19,0.044
"SRP_mgl",2017-05-19,0.017
"NO23_mgl",2017-05-19,1.9
"TKN_mgl",2017-05-19,0.678
"Chloride_mgl",2017-05-19,51.1
"Sulfate_mgl",2017-05-19,54.2
"Silica_mgl",2017-05-19,4.27
"Conductivity_micromho",2017-05-19,625
"TN_mgl",2017-05-19,2.578
"TP_kg",2017-05-19,0.550088053587072
"TN_kg",2017-05-19,32.2301591397153
"SS_ton",2017-05-19,0.162801059859338
"SRP_kg",2017-05-19,0.212534020704096
"NO23_kg",2017-05-19,23.7538023139872
"TKN_kg",2017-05-19,8.47635682572806
"flow_cms",2017-05-20,0.17641395681
"SS_mgl",2017-05-20,10.489
"TP_mgl",2017-05-20,0.041
"SRP_mgl",2017-05-20,0.014
"NO23_mgl",2017-05-20,1.98
"TKN_mgl",2017-05-20,0.67
"Chloride_mgl",2017-05-20,58
"Sulfate_mgl",2017-05-20,53.6
"Silica_mgl",2017-05-20,4.32
"Conductivity_micromho",2017-05-20,644
"TN_mgl",2017-05-20,2.65
"TP_kg",2017-05-20,0.624928800603744
"TN_kg",2017-05-20,40.3917395512176
"SS_ton",2017-05-20,0.15987507779348
"SRP_kg",2017-05-20,0.213390322157376
"NO23_kg",2017-05-20,30.1794884194003
"TKN_kg",2017-05-20,10.2122511318173
"flow_cms",2017-05-21,0.20076644523
"SS_mgl",2017-05-21,11.673
"TP_mgl",2017-05-21,0.042
"SRP_mgl",2017-05-21,0.018
"NO23_mgl",2017-05-21,1.85
"TKN_mgl",2017-05-21,0.594
"Chloride_mgl",2017-05-21,59.2
"Sulfate_mgl",2017-05-21,53.8
"Silica_mgl",2017-05-21,4.13
"Conductivity_micromho",2017-05-21,654
"TN_mgl",2017-05-21,2.444
"TP_kg",2017-05-21,0.728541276450624
"TN_kg",2017-05-21,42.3941638010792
"SS_ton",2017-05-21,0.20248243619067
"SRP_kg",2017-05-21,0.312231975621696
"NO23_kg",2017-05-21,32.0905086055632
"TKN_kg",2017-05-21,10.303655195516
"flow_cms",2017-05-22,0.339802164
"SS_mgl",2017-05-22,14.9566666666667
"TP_mgl",2017-05-22,0.0415333333333333
"SRP_mgl",2017-05-22,0.016
"NO23_mgl",2017-05-22,1.81666666666667
"TKN_mgl",2017-05-22,0.604666666666667
"Chloride_mgl",2017-05-22,62.6666666666667
"Sulfate_mgl",2017-05-22,56.4666666666667
"Silica_mgl",2017-05-22,3.79666666666667
"Conductivity_micromho",2017-05-22,647.666666666667
"TN_mgl",2017-05-22,2.42133333333333
"TP_kg",2017-05-22,1.21937326947072
"TN_kg",2017-05-22,71.0877000757248
"SS_ton",2017-05-22,0.439111385241984
"SRP_kg",2017-05-22,0.4697425115136
"NO23_kg",2017-05-22,53.33534766144
"TKN_kg",2017-05-22,17.7523524142848
"flow_cms",2017-05-23,0.20529714075
"SS_mgl",2017-05-23,6.5274
"TP_mgl",2017-05-23,0.0402
"SRP_mgl",2017-05-23,0.01
"NO23_mgl",2017-05-23,3.04
"TKN_mgl",2017-05-23,0.573
"Chloride_mgl",2017-05-23,51.8
"Sulfate_mgl",2017-05-23,70.4
"Silica_mgl",2017-05-23,3.6
"Conductivity_micromho",2017-05-23,620
"TN_mgl",2017-05-23,3.613
"TP_kg",2017-05-23,0.71305445302416
"TN_kg",2017-05-23,64.0862124073704
"SS_ton",2017-05-23,0.115780886484326
"SRP_kg",2017-05-23,0.177376729608
"NO23_kg",2017-05-23,53.922525800832
"TKN_kg",2017-05-23,10.1636866065384
"flow_cms",2017-05-24,0.22568527059
"SS_mgl",2017-05-24,17.138
"TP_mgl",2017-05-24,0.0507
"SRP_mgl",2017-05-24,0.007
"NO23_mgl",2017-05-24,3.19
"TKN_mgl",2017-05-24,0.579
"Chloride_mgl",2017-05-24,90.5
"Sulfate_mgl",2017-05-24,83.9
"Silica_mgl",2017-05-24,3.59
"Conductivity_micromho",2017-05-24,628
"TN_mgl",2017-05-24,3.769
"TP_kg",2017-05-24,0.988609814114083
"TN_kg",2017-05-24,73.4925126113606
"SS_ton",2017-05-24,0.334177416060891
"SRP_kg",2017-05-24,0.136494451652832
"NO23_kg",2017-05-24,62.2024715389334
"TKN_kg",2017-05-24,11.2900410724271
"flow_cms",2017-05-25,0.4077625968
"SS_mgl",2017-05-25,10.43
"TP_mgl",2017-05-25,0.0423
"SRP_mgl",2017-05-25,0.01
"NO23_mgl",2017-05-25,2.36
"TKN_mgl",2017-05-25,0.646
