"id","name","topo","hydro","muid","lu_mgt","soil_plant_init","surf_stor","snow","field","hyd_grp","area_ha","slp"
"    7025","hru7025","topohru7025","           hyd7025",172176,"   SC_RotT_tile_B","    soilnut_10-20","             null","          snow001","             null","C",0.12,0.00183
"    7026","hru7026","topohru7026","           hyd7026",172125,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.05,0.01148
"    7027","hru7027","topohru7027","           hyd7027",172176,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.01,0.05501
"    7028","hru7028","topohru7028","           hyd7028",172149,"       CS_FT_tile","    soilnut_20-30","             null","          snow001","             null","B",0.3,0.00995
"    7029","hru7029","topohru7029","           hyd7029",172125,"        CSWS_tile","       soilplant1","             null","          snow001","             null","C",2.62,0.00703
"    7030","hru7030","topohru7030","           hyd7030",172176," CS_NT_tile_GW_MS","     soilnut_0-10","             null","          snow001","             null","C",1.1,0.02548
"    7031","hru7031","topohru7031","           hyd7031",172177,"     SC_NT_tile_B","    soilnut_30-40","             null","          snow001","             null","C",1.33,0.0158
"    7032","hru7032","topohru7032","           hyd7032",172110,"       CS_FT_tile","    soilnut_50-60","             null","          snow001","             null","C",0.98,0.01503
"    7033","hru7033","topohru7033","           hyd7033",172155,"     SC_NT_tile_B","       soilplant1","             null","          snow001","             null","C",1.33,0.01586
"    7034","hru7034","topohru7034","           hyd7034",172144,"     CS_RotT_tile","    soilnut_30-40","             null","          snow001","             null","C",3.56,0.01926
"    7035","hru7035","topohru7035","           hyd7035",172170,"      CS_NT_GW_MS","       soilplant1","             null","          snow001","             null","A",0.36,0.02701
"    7036","hru7036","topohru7036","           hyd7036",172176,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.55,0.0331
"    7037","hru7037","topohru7037","           hyd7037",172125,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.65,0.01787
"    7038","hru7038","topohru7038","           hyd7038",172149,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.26,0.01429
"    7039","hru7039","topohru7039","           hyd7039",172176,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.05,0.014
"    7040","hru7040","topohru7040","           hyd7040",172149,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.03,0
"    7041","hru7041","topohru7041","           hyd7041",172125,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.1,0
"    7042","hru7042","topohru7042","           hyd7042",172110,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.45,0.01385
"    7043","hru7043","topohru7043","           hyd7043",172170,"         past_lum","       soilplant1","             null","          snow001","             null","A",2.43,0.03331
"    7044","hru7044","topohru7044","           hyd7044",172155,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.02,0.05057
"    7045","hru7045","topohru7045","           hyd7045",172144,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.83,0.04334
"    7046","hru7046","topohru7046","           hyd7046",172149,"        CSWS_tile","    soilnut_10-20","             null","          snow001","             null","B",0.08,0.01652
"    7047","hru7047","topohru7047","           hyd7047",172144,"   SC_RotT_tile_B","    soilnut_40-50","             null","          snow001","             null","C",0.5,0.00894
"    7048","hru7048","topohru7048","           hyd7048",172170,"      CS_NT_GW_LS","    soilnut_40-50","             null","          snow001","             null","A",1.04,0.01867
"    7049","hru7049","topohru7049","           hyd7049",172155," CS_NT_tile_GW_LS","    soilnut_20-30","             null","          snow001","             null","C",0.77,0.00611
"    7050","hru7050","topohru7050","           hyd7050",172170,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.87,0.04697
"    7051","hru7051","topohru7051","           hyd7051",172155,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.1,0.07066
"    7052","hru7052","topohru7052","           hyd7052",172111,"   SC_RotT_tile_B","    soilnut_30-40","             null","          snow001","             null","C",0.59,0.02828
"    7053","hru7053","topohru7053","           hyd7053",172112,"        CSWS_tile","       soilplant1","             null","          snow001","             null","C",0.13,0.0341
"    7054","hru7054","topohru7054","           hyd7054",172163,"       SC_FT_tile","    soilnut_80-90","             null","          snow001","             null","C",5.76,0.02035
"    7055","hru7055","topohru7055","           hyd7055",172199,"          CS_RotT","  soilnut_100-110","             null","          snow001","             null","B",5.96,0.02521
"    7056","hru7056","topohru7056","           hyd7056",172145,"      CS_NT_GW_HS","    soilnut_30-40","             null","          snow001","             null","B",0.03,0.08133
"    7057","hru7057","topohru7057","           hyd7057",172144,"     SC_NT_tile_B","    soilnut_20-30","             null","          snow001","             null","C",2.75,0.01561
"    7058","hru7058","topohru7058","           hyd7058",172149,"     SC_NT_tile_B","    soilnut_10-20","             null","          snow001","             null","B",3.72,0.0147
"    7059","hru7059","topohru7059","           hyd7059",172170,"      CS_NT_GW_LS","  soilnut_120-130","             null","          snow001","             null","A",0.34,0.01736
"    7060","hru7060","topohru7060","           hyd7060",172125,"     SC_NT_tile_B","    soilnut_30-40","             null","          snow001","             null","C",0.48,6e-05
"    7061","hru7061","topohru7061","           hyd7061",172177," CS_NT_tile_GW_MS","    soilnut_20-30","             null","          snow001","             null","C",2.18,0.02794
"    7062","hru7062","topohru7062","           hyd7062",172111,"         urml_lum","       soilplant1","             null","          snow001","             null","C",1.35,0.03443
"    7063","hru7063","topohru7063","           hyd7063",172112,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.7,0.0247
"    7064","hru7064","topohru7064","           hyd7064",172200,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.04,0.06037
"    7065","hru7065","topohru7065","           hyd7065",172117,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.08,0.04745
"    7066","hru7066","topohru7066","           hyd7066",172149,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.14,0.05982
"    7067","hru7067","topohru7067","           hyd7067",172199,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.06,0.09849
"    7068","hru7068","topohru7068","           hyd7068",172111,"         past_lum","       soilplant1","             null","          snow001","             null","C",3.26,0.02905
"    7069","hru7069","topohru7069","           hyd7069",172112,"         past_lum","       soilplant1","             null","          snow001","             null","C",1,0.03315
"    7070","hru7070","topohru7070","           hyd7070",172145,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.34,0.05648
"    7071","hru7071","topohru7071","           hyd7071",172200,"         past_lum","       soilplant1","             null","          snow001","             null","B",1.5,0.05336
"    7072","hru7072","topohru7072","           hyd7072",172117,"         past_lum","       soilplant1","             null","          snow001","             null","C",1.13,0.05043
"    7073","hru7073","topohru7073","           hyd7073",172199,"         past_lum","       soilplant1","             null","          snow001","             null","B",5.19,0.04273
"    7074","hru7074","topohru7074","           hyd7074",172163,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.81,0.04333
"    7075","hru7075","topohru7075","           hyd7075",172144,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.7,0.02339
"    7076","hru7076","topohru7076","           hyd7076",172149,"         past_lum","       soilplant1","             null","          snow001","             null","B",2.3,0.0357
"    7077","hru7077","topohru7077","           hyd7077",172110,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.01,0
"    7078","hru7078","topohru7078","           hyd7078",172125,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.01,0.067
"    7079","hru7079","topohru7079","           hyd7079",172177,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.31,0.03869
"    7080","hru7080","topohru7080","           hyd7080",172170,"         past_lum","       soilplant1","             null","          snow001","             null","A",0.02,0.05452
"    7081","hru7081","topohru7081","           hyd7081",172136,"         past_lum","       soilplant1","             null","          snow001","             null","A",0.28,0.02813
"    7082","hru7082","topohru7082","           hyd7082",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.67,0.04682
"    7083","hru7083","topohru7083","           hyd7083",172112,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.33,0.02772
"    7084","hru7084","topohru7084","           hyd7084",172117,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.45,0.08351
"    7085","hru7085","topohru7085","           hyd7085",172200,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.18,0.04889
"    7086","hru7086","topohru7086","           hyd7086",172163,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.76,0.03834
"    7087","hru7087","topohru7087","           hyd7087",172199,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.97,0.03703
"    7088","hru7088","topohru7088","           hyd7088",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.83,0.04031
"    7089","hru7089","topohru7089","           hyd7089",172149,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.18,0.03122
"    7090","hru7090","topohru7090","           hyd7090",172177,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",1.7,0.03855
"    7091","hru7091","topohru7091","           hyd7091",172170,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.27,0.03717
"    7092","hru7092","topohru7092","           hyd7092",172144,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.02,0
"    7093","hru7093","topohru7093","           hyd7093",172136,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.32,0.03224
"    7094","hru7094","topohru7094","           hyd7094",172112,"       SC_FT_tile","    soilnut_20-30","             null","          snow001","             null","C",0.15,0.01864
"    7095","hru7095","topohru7095","           hyd7095",172110,"     SC_NT_tile_B","    soilnut_30-40","             null","          snow001","             null","C",0.26,0.01665
"    7096","hru7096","topohru7096","           hyd7096",172111,"     SC_NT_tile_B","    soilnut_10-20","             null","          snow001","             null","C",1.06,0.01831
"    7097","hru7097","topohru7097","           hyd7097",172163," CS_NT_tile_GW_MS","    soilnut_30-40","             null","          snow001","             null","C",0.12,0.07086
"    7098","hru7098","topohru7098","           hyd7098",172199,"      CS_NT_GW_MS","    soilnut_70-80","             null","          snow001","             null","B",0.67,0.03581
"    7099","hru7099","topohru7099","           hyd7099",172145,"          SC_NT_B","  soilnut_140-150","             null","          snow001","             null","B",0.08,0.06356
"    7100","hru7100","topohru7100","           hyd7100",172177,"     CS_RotT_tile","    soilnut_20-30","             null","          snow001","             null","C",0.61,0.0338
"    7101","hru7101","topohru7101","           hyd7101",172144," CS_NT_tile_GW_LS","    soilnut_70-80","             null","          snow001","             null","C",0.02,0
"    7102","hru7102","topohru7102","           hyd7102",172111,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.1,0.01636
"    7103","hru7103","topohru7103","           hyd7103",172145,"         past_lum","       soilplant1","             null","          snow001","             null","B",1.58,0.03255
"    7104","hru7104","topohru7104","           hyd7104",172112,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.17,0.04304
"    7105","hru7105","topohru7105","           hyd7105",172200,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.39,0.05457
"    7106","hru7106","topohru7106","           hyd7106",172117,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.03,0.1037
"    7107","hru7107","topohru7107","           hyd7107",172199,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.08,0.05848
"    7108","hru7108","topohru7108","           hyd7108",172149,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.04,0.04901
"    7109","hru7109","topohru7109","           hyd7109",172112,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.16,0.02885
"    7110","hru7110","topohru7110","           hyd7110",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.6,0.06195
"    7111","hru7111","topohru7111","           hyd7111",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",4.72,0.03226
"    7112","hru7112","topohru7112","           hyd7112",172117,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.02,0.019
"    7113","hru7113","topohru7113","           hyd7113",172199,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.3,0.0765
"    7114","hru7114","topohru7114","           hyd7114",172200,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.94,0.02183
"    7115","hru7115","topohru7115","           hyd7115",172149,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.2,0.0457
"    7116","hru7116","topohru7116","           hyd7116",172177,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.27,0.04997
"    7117","hru7117","topohru7117","           hyd7117",172145,"      CS_NT_GW_MS","    soilnut_30-40","             null","          snow001","             null","B",0.16,0.03218
"    7118","hru7118","topohru7118","           hyd7118",172199,"          SC_NT_B","    soilnut_50-60","             null","          snow001","             null","B",0.03,0.05975
"    7119","hru7119","topohru7119","           hyd7119",172111," CS_NT_tile_GW_MS","    soilnut_30-40","             null","          snow001","             null","C",0.02,0.07441
"    7120","hru7120","topohru7120","           hyd7120",172200,"      CS_NT_GW_HS","    soilnut_30-40","             null","          snow001","             null","B",0.01,0.09338
"    7121","hru7121","topohru7121","           hyd7121",172145,"      CS_NT_GW_HS","    soilnut_20-30","             null","          snow001","             null","B",0.02,0.12756
"    7122","hru7122","topohru7122","           hyd7122",172199,"      CSWcc_GW_HS","       soilplant1","             null","          snow001","             null","B",0.05,0.09249
"    7123","hru7123","topohru7123","           hyd7123",172145,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.1,0.03536
"    7124","hru7124","topohru7124","           hyd7124",172117,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.15,0.01074
"    7125","hru7125","topohru7125","           hyd7125",172155,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.03,0.01544
"    7126","hru7126","topohru7126","           hyd7126",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.02,0.0015
"    7127","hru7127","topohru7127","           hyd7127",172155,"       SC_FT_tile","    soilnut_30-40","             null","          snow001","             null","C",0.03,0.01742
"    7128","hru7128","topohru7128","           hyd7128",172117,"   SC_RotT_tile_B","  soilnut_140-150","             null","          snow001","             null","C",0.01,0.00707
"    7129","hru7129","topohru7129","           hyd7129",172145,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.13,0.03513
"    7130","hru7130","topohru7130","           hyd7130",172117,"         past_lum","       soilplant1","             null","          snow001","             null","C",1.75,0.03206
"    7131","hru7131","topohru7131","           hyd7131",172170,"         past_lum","       soilplant1","             null","          snow001","             null","A",1.14,0.03241
"    7132","hru7132","topohru7132","           hyd7132",172155,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.58,0.03285
"    7133","hru7133","topohru7133","           hyd7133",172144,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.35,0.02475
"    7134","hru7134","topohru7134","           hyd7134",172117,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.04,0.028
"    7135","hru7135","topohru7135","           hyd7135",172170,"         urml_lum","       soilplant1","             null","          snow001","             null","A",0.44,0.03726
"    7136","hru7136","topohru7136","           hyd7136",172155,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.52,0.02625
"    7137","hru7137","topohru7137","           hyd7137",172144,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.29,0.02493
"    7138","hru7138","topohru7138","           hyd7138",172170,"          SC_NT_B","    soilnut_20-30","             null","          snow001","             null","A",0.74,0.0257
"    7139","hru7139","topohru7139","           hyd7139",172155,"       CS_FT_tile","    soilnut_30-40","             null","          snow001","             null","C",0.12,0.01761
"    7140","hru7140","topohru7140","           hyd7140",172149,"       SC_RT_tile","    soilnut_70-80","             null","          snow001","             null","B",0.06,0.01217
"    7141","hru7141","topohru7141","           hyd7141",172144," CS_NT_tile_GW_MS","    soilnut_10-20","             null","          snow001","             null","C",0.06,0.03117
"    7142","hru7142","topohru7142","           hyd7142",172125," CS_NT_tile_GW_MS","    soilnut_80-90","             null","          snow001","             null","C",0.06,0.044
"    7143","hru7143","topohru7143","           hyd7143",172155,"     SC_NT_tile_B","    soilnut_20-30","             null","          snow001","             null","C",1.78,0.02102
"    7144","hru7144","topohru7144","           hyd7144",172170,"        SC_RotT_B","    soilnut_20-30","             null","          snow001","             null","A",2.48,0.02955
"    7145","hru7145","topohru7145","           hyd7145",172117,"       CS_FT_tile","    soilnut_20-30","             null","          snow001","             null","C",0.56,0.01846
"    7146","hru7146","topohru7146","           hyd7146",172144,"        CSWS_tile","    soilnut_30-40","             null","          snow001","             null","C",6.28,0.02402
"    7147","hru7147","topohru7147","           hyd7147",172149,"            CS_FT","     soilnut_0-10","             null","          snow001","             null","B",0.56,0.02099
"    7148","hru7148","topohru7148","           hyd7148",172125,"   CS_NTcc_tile_B","    soilnut_20-30","             null","          snow001","             null","C",0.08,0.001
"    7149","hru7149","topohru7149","           hyd7149",172170,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.36,0.05877
"    7150","hru7150","topohru7150","           hyd7150",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.95,0.04614
"    7151","hru7151","topohru7151","           hyd7151",172163,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.4,0.03883
"    7152","hru7152","topohru7152","           hyd7152",172112,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",4.87,0.04801
"    7153","hru7153","topohru7153","           hyd7153",172199,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",1.53,0.04101
"    7154","hru7154","topohru7154","           hyd7154",172129,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",1.73,0.06761
"    7155","hru7155","topohru7155","           hyd7155",172136,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.73,0.04685
"    7156","hru7156","topohru7156","           hyd7156",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",1.12,0.02049
"    7157","hru7157","topohru7157","           hyd7157",172117,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.94,0.01578
"    7158","hru7158","topohru7158","           hyd7158",172125,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.64,0.01372
"    7159","hru7159","topohru7159","           hyd7159",172170,"        SC_RotT_B","   soilnut_90-100","             null","          snow001","             null","A",0.65,0.04503
"    7160","hru7160","topohru7160","           hyd7160",172145,"          SC_NT_B","     soilnut_0-10","             null","          snow001","             null","B",0.02,0.07831
"    7161","hru7161","topohru7161","           hyd7161",172163,"   SC_RotT_tile_B","    soilnut_80-90","             null","          snow001","             null","C",0.52,0.0344
"    7162","hru7162","topohru7162","           hyd7162",172199," CS_NT_tile_GW_LS","       soilplant1","             null","          snow001","             null","B",0.09,0.01972
"    7163","hru7163","topohru7163","           hyd7163",172111,"        CSWS_tile","    soilnut_20-30","             null","          snow001","             null","C",1,0.02714
"    7164","hru7164","topohru7164","           hyd7164",172125,"     SC_NT_tile_B","   soilnut_90-100","             null","          snow001","             null","C",0.56,0.0106
"    7165","hru7165","topohru7165","           hyd7165",172117," CS_NT_tile_GW_MS","    soilnut_30-40","             null","          snow001","             null","C",0.64,0.03302
"    7166","hru7166","topohru7166","           hyd7166",172199," CS_NT_tile_GW_LS","    soilnut_20-30","             null","          snow001","             null","B",0.7,0.01124
"    7167","hru7167","topohru7167","           hyd7167",172170,"          SC_NT_B","    soilnut_30-40","             null","          snow001","             null","A",0.01,0.05869
"    7168","hru7168","topohru7168","           hyd7168",172163,"        CSWS_tile","    soilnut_30-40","             null","          snow001","             null","C",0.04,0.06627
"    7169","hru7169","topohru7169","           hyd7169",172125," CS_NT_tile_GW_LS","    soilnut_20-30","             null","          snow001","             null","C",0.11,0.00439
"    7170","hru7170","topohru7170","           hyd7170",172111,"        CSWS_tile","    soilnut_20-30","             null","          snow001","             null","C",0.01,0
"    7171","hru7171","topohru7171","           hyd7171",172199,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.51,0.02254
"    7172","hru7172","topohru7172","           hyd7172",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",2.97,0.0429
"    7173","hru7173","topohru7173","           hyd7173",172170,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.57,0.06586
"    7174","hru7174","topohru7174","           hyd7174",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.17,0.07622
"    7175","hru7175","topohru7175","           hyd7175",172117,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.11,0.0576
"    7176","hru7176","topohru7176","           hyd7176",172136,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.02,0.0985
"    7177","hru7177","topohru7177","           hyd7177",172112,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.2,0.02561
"    7178","hru7178","topohru7178","           hyd7178",172145,"      CSWcc_GW_MS","  soilnut_140-150","             null","          snow001","             null","B",0.03,0.04675
"    7179","hru7179","topohru7179","           hyd7179",172170,"      CS_NT_GW_HS","  soilnut_100-110","             null","          snow001","             null","A",0.07,0.08678
"    7180","hru7180","topohru7180","           hyd7180",172170,"            CS_FT","    soilnut_40-50","             null","          snow001","             null","A",0.01,0.08732
"    7181","hru7181","topohru7181","           hyd7181",172145,"          SC_NT_B","    soilnut_20-30","             null","          snow001","             null","B",0.03,0.08017
"    7182","hru7182","topohru7182","           hyd7182",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.08,0.01484
"    7183","hru7183","topohru7183","           hyd7183",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.14,0.05709
"    7184","hru7184","topohru7184","           hyd7184",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",4.75,0.01997
"    7185","hru7185","topohru7185","           hyd7185",172177,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.3,0.01966
"    7186","hru7186","topohru7186","           hyd7186",172125,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",1.24,0.02114
"    7187","hru7187","topohru7187","           hyd7187",172125,"     SC_NT_tile_B","    soilnut_20-30","             null","          snow001","             null","C",0.88,0.01572
"    7188","hru7188","topohru7188","           hyd7188",172111,"     CS_RotT_tile","    soilnut_20-30","             null","          snow001","             null","C",3.5,0.01404
"    7189","hru7189","topohru7189","           hyd7189",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.11,0.01833
"    7190","hru7190","topohru7190","           hyd7190",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.04,0.00725
"    7191","hru7191","topohru7191","           hyd7191",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",8.09,0.02295
"    7192","hru7192","topohru7192","           hyd7192",172117,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.46,0.01119
"    7193","hru7193","topohru7193","           hyd7193",172125,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.13,0.01973
"    7194","hru7194","topohru7194","           hyd7194",172117,"       CS_FT_tile","    soilnut_70-80","             null","          snow001","             null","C",0.32,0.04073
"    7195","hru7195","topohru7195","           hyd7195",172111,"   CS_NTcc_tile_B","    soilnut_20-30","             null","          snow001","             null","C",1.6,0.0145
"    7196","hru7196","topohru7196","           hyd7196",172199,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.49,0.02035
"    7197","hru7197","topohru7197","           hyd7197",172164,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.41,0.04007
"    7198","hru7198","topohru7198","           hyd7198",172129,"         past_lum","       soilplant1","             null","          snow001","             null","A",0.01,0.07473
"    7199","hru7199","topohru7199","           hyd7199",172111,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.28,0.00992
"    7200","hru7200","topohru7200","           hyd7200",172112,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.28,0.0306
"    7201","hru7201","topohru7201","           hyd7201",1605980,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.19,0.03456
"    7202","hru7202","topohru7202","           hyd7202",167956,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.1,0.00771
"    7203","hru7203","topohru7203","           hyd7203",167957,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.73,0.02054
"    7204","hru7204","topohru7204","           hyd7204",172199,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.18,0.01732
"    7205","hru7205","topohru7205","           hyd7205",172129,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",2.01,0.06806
"    7206","hru7206","topohru7206","           hyd7206",172164,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",6.83,0.04053
"    7207","hru7207","topohru7207","           hyd7207",172112,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",3.11,0.03272
"    7208","hru7208","topohru7208","           hyd7208",172122,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.1,0.01691
"    7209","hru7209","topohru7209","           hyd7209",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.27,0.02507
"    7210","hru7210","topohru7210","           hyd7210",172123,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.13,0.01517
"    7211","hru7211","topohru7211","           hyd7211",172163,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.52,0.01888
"    7212","hru7212","topohru7212","           hyd7212",1605980,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.02,0.03441
"    7213","hru7213","topohru7213","           hyd7213",167957,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.14,0.0161
"    7214","hru7214","topohru7214","           hyd7214",172112,"     SC_NT_tile_B","    soilnut_30-40","             null","          snow001","             null","C",0.09,0
"    7215","hru7215","topohru7215","           hyd7215",172111,"     SC_NT_tile_B","    soilnut_40-50","             null","          snow001","             null","C",0.79,0.01746
"    7216","hru7216","topohru7216","           hyd7216",172145,"       CS_FT_tile","    soilnut_40-50","             null","          snow001","             null","B",0.01,0
"    7217","hru7217","topohru7217","           hyd7217",172123,"        CSWS_tile","   soilnut_90-100","             null","          snow001","             null","C",0.14,0.04571
"    7218","hru7218","topohru7218","           hyd7218",172163,"       SC_FT_tile","    soilnut_20-30","             null","          snow001","             null","C",0.03,0
"    7219","hru7219","topohru7219","           hyd7219",172149,"        CSWS_tile","    soilnut_30-40","             null","          snow001","             null","B",0.02,0.0025
"    7220","hru7220","topohru7220","           hyd7220",167957,"     SC_NTcc_tile","    soilnut_20-30","             null","          snow001","             null","C",0.01,0
"    7221","hru7221","topohru7221","           hyd7221",172112," CS_NT_tile_GW_MS","  soilnut_120-130","             null","          snow001","             null","C",0.87,0.0273
"    7222","hru7222","topohru7222","           hyd7222",172111,"       CS_FT_tile","    soilnut_30-40","             null","          snow001","             null","C",2.58,0.01755
"    7223","hru7223","topohru7223","           hyd7223",172122,"       SC_FT_tile","    soilnut_40-50","             null","          snow001","             null","B",1.2,0.01985
"    7224","hru7224","topohru7224","           hyd7224",172145,"     CS_RotT_tile","    soilnut_20-30","             null","          snow001","             null","B",0.02,0
"    7225","hru7225","topohru7225","           hyd7225",172164,"       SC_FT_tile","    soilnut_20-30","             null","          snow001","             null","C",2.04,0.02037
"    7226","hru7226","topohru7226","           hyd7226",172123,"       CS_FT_tile","  soilnut_100-110","             null","          snow001","             null","C",0.48,0.02525
"    7227","hru7227","topohru7227","           hyd7227",172144,"     SC_NTcc_tile","    soilnut_30-40","             null","          snow001","             null","C",0.77,0.02944
"    7228","hru7228","topohru7228","           hyd7228",172163," CS_NT_tile_GW_LS","    soilnut_20-30","             null","          snow001","             null","C",0.13,0.00223
"    7229","hru7229","topohru7229","           hyd7229",172149,"   CS_NTcc_tile_B","    soilnut_30-40","             null","          snow001","             null","B",0.55,0.01888
"    7230","hru7230","topohru7230","           hyd7230",1605980," CS_NT_tile_GW_MS","    soilnut_10-20","             null","          snow001","             null","C",4.15,0.0218
"    7231","hru7231","topohru7231","           hyd7231",1606008,"       CS_FT_tile","    soilnut_10-20","             null","          snow001","             null","C",0.26,0.00291
"    7232","hru7232","topohru7232","           hyd7232",167975,"       SC_FT_tile","    soilnut_10-20","             null","          snow001","             null","C",0.75,0.0267
"    7233","hru7233","topohru7233","           hyd7233",1605976,"     SC_NT_tile_B","    soilnut_30-40","             null","          snow001","             null","B",0.54,0.00689
"    7234","hru7234","topohru7234","           hyd7234",167957,"     SC_NTcc_tile","  soilnut_100-110","             null","          snow001","             null","C",1.9,0.01913
"    7235","hru7235","topohru7235","           hyd7235",167956,"       CS_FT_tile","    soilnut_20-30","             null","          snow001","             null","C",2.03,0.01263
