,DECDOY,mt,ots,obs,ob,pt,pb,at,ab,pmt,pmb,pot,pob,m9b,m12b,m12t,o2t,p5b,p9b,p9t,a6t,a10b,b7b,TIMESTAMP_START,TIMESTAMP
2119,144.14583333333334,0.65513175,0.506589609392261,0.5932025822170056,,0.31562046428571433,0.4417450714285712,0.3691089285714286,0.4974242857142857,,,,,0.9156648214285713,0.6817747142857145,0.7002665357142857,0.8578037628623434,0.35349735714285724,0.5580347142857142,0.33168103571428553,0.30643392857142837,0.40414285714285714,0.89002805,2016-05-23 03:30:00,2016-05-23 03:30:00
2120,144.16666666666666,0.6556679333333334,0.5069920305853045,0.5932295251256836,,0.315802,0.4419600666666663,0.3692343333333333,0.49726,,,,,0.9161720999999995,0.6828008333333335,0.7011929333333338,0.857828968567546,0.35350590000000015,0.5578724,0.33193803333333316,0.306682,0.40423266666666663,0.8901016000000002,2016-05-23 04:00:00,2016-05-23 04:00:00
2121,144.1875,0.6564975000000001,0.5073969202508379,0.5908515545913632,,0.31605828571428574,0.44191592857142836,0.36945392857142834,0.4974407142857144,,,,,0.9169872142857144,0.6841376785714283,0.7020441785714288,0.8577796285255279,0.35364685714285715,0.5575862142857142,0.33222564285714273,0.3069514285714286,0.4040607142857143,0.8903747857142859,2016-05-23 04:30:00,2016-05-23 04:30:00
2122,144.20833333333334,0.657610333333333,0.5080419539643606,0.5899896438847697,,0.3162505000000001,0.44179063333333324,0.369648333333333,0.49725233333333335,,,,,0.9180133333333337,0.6856739666666671,0.7028722999999999,0.8578214606207035,0.35362550000000004,0.5574836999999998,0.33229683333333315,0.307188,0.4045546666666666,0.8906605799999999,2016-05-23 05:00:00,2016-05-23 05:00:00
2123,144.22916666666666,0.6581233928571426,0.5085527277316347,0.5897828532003061,,0.3164747499999999,0.441777107142857,0.36974142857142833,0.4973667857142858,,,,,0.9190900357142854,0.6869775714285713,0.7034749642857139,0.857747447560941,0.3536895714285715,0.5572338214285714,0.33216157142857117,0.3074360714285713,0.4048492857142857,0.8911628214285714,2016-05-23 05:30:00,2016-05-23 05:30:00
2124,144.25,0.6583994333333335,0.5091297200190081,0.5893995285520605,,0.3165195999999999,0.4418105666666665,0.3700853333333335,0.49783499999999986,,,,,0.9208257666666669,0.6875759,0.7037423333333329,0.8579490800775058,0.3536454333333334,0.5576032999999999,0.33203769999999977,0.3076709999999999,0.40534433333333325,0.8920727400000003,2016-05-23 06:00:00,2016-05-23 06:00:00
2125,144.27083333333334,0.6585352857142855,0.5092055193885632,0.5893696565801871,,0.31662424999999994,0.44209746428571406,0.3703164285714287,0.4989685714285715,,,,,0.9219949642857143,0.6871076428571432,0.7036483928571425,0.8582058269394965,0.35359346428571437,0.5574153571428573,0.33199071428571414,0.3079371428571427,0.40586785714285706,0.8929595428571427,2016-05-23 06:30:00,2016-05-23 06:30:00
2126,144.29166666666666,0.6576103333333333,0.5091818216957673,0.5892119374785411,,0.31657939999999984,0.44236870000000006,0.37052999999999997,0.5001503333333334,,,,,0.9234156333333331,0.6842576333333336,0.7028723000000001,0.8585566932846904,0.35350590000000015,0.5577229000000001,0.3318682666666666,0.3080773333333334,0.4062413333333333,0.89282295,2016-05-23 07:00:00,2016-05-23 07:00:00
2127,144.3125,0.6559555357142854,0.5084997426173632,0.5884977258144377,,0.31647475,0.44240714285714267,0.37080928571428556,0.5009482142857143,,,,,0.9234907857142854,0.6812327499999999,0.7018924285714289,0.859169437100328,0.3534012500000002,0.55821625,0.3317664642857142,0.30824928571428584,0.4070424999999999,0.8918878142857142,2016-05-23 07:30:00,2016-05-23 07:30:00
2128,144.33333333333334,0.6547776666666666,0.5076427664447982,0.5881166294961826,,0.31639003333333326,0.4421394666666665,0.3708366666666665,0.5016913333333333,,,,,0.9231323666666663,0.6780055333333331,0.7009905999999997,0.8594479955193566,0.35343613333333346,0.5587494666666669,0.3319280666666664,0.3082690000000002,0.4073529999999999,0.8914402100000001,2016-05-23 08:00:00,2016-05-23 08:00:00
2129,144.35416666666666,0.6553485357142856,0.5067139383734314,0.5878718617635801,,0.3163252500000001,0.44204407142857116,0.3709160714285713,0.5036425,,,,,0.9226236428571427,0.6749676428571427,0.699681214285714,0.8598989137514361,0.35333717857142866,0.5593268214285714,0.3323644642857143,0.3083232142857145,0.40802821428571423,0.8913361892857143,2016-05-23 08:30:00,2016-05-23 08:30:00
2130,144.375,0.6556274666666667,0.5055925130086959,0.5875275221814898,,0.3160810666666668,0.4417806666666666,0.3708673333333331,0.5037536666666668,,,,,0.9215339333333331,0.672198566666667,0.6984007333333339,0.8604347743762029,0.35321686666666685,0.5596364999999998,0.3327852000000002,0.30821533333333345,0.4084876666666667,0.8915873099999999,2016-05-23 09:00:00,2016-05-23 09:00:00
2131,144.39583333333334,0.6546548214285713,0.5046565577223439,0.5871006667482612,,0.3155777499999999,0.44143539285714295,0.3707846428571427,0.5040121428571428,,,,,0.9196536785714283,0.6697647857142854,0.6965594999999998,0.8608112341925405,0.35313428571428584,0.5597859999999999,0.3325993928571428,0.30804392857142837,0.4085046428571428,0.8914622750000002,2016-05-23 09:30:00,2016-05-23 09:30:00
2132,144.41666666666666,0.6539683333333332,0.5034375282955228,0.5857887959460752,,0.3151740999999999,0.4410830000000002,0.37065266666666663,0.5047503333333334,,,,,0.9172849333333334,0.6682126000000003,0.6947789666666669,0.86109152489324,0.35304743333333355,0.5601946333333333,0.3323067999999997,0.3077629999999999,0.4086716666666666,0.8898074000000001,2016-05-23 10:00:00,2016-05-23 10:00:00
2133,144.4375,0.6527687857142858,0.5021606231695128,0.5856720388095293,,0.3145419285714286,0.44065585714285715,0.37049714285714286,0.5053428571428572,,,,,0.9150578214285715,0.6664696428571426,0.6927874285714284,0.8615781889997265,0.3529207142857145,0.5594976785714285,0.3316917142857142,0.30744428571428567,0.40838964285714263,0.8869862321428572,2016-05-23 10:30:00,2016-05-23 10:30:00
2134,144.45833333333334,0.6513582333333332,0.5010269621757013,0.5851802762446284,,0.3138286000000001,0.4405846666666665,0.37017733333333336,0.5055553333333335,,,,,0.9127931333333333,0.6645706000000002,0.690408566666667,0.8620750034841327,0.35269859999999986,0.5590883333333334,0.3312204333333334,0.3070193333333336,0.4082423333333332,0.8834085500000006,2016-05-23 11:00:00,2016-05-23 11:00:00
2135,144.47916666666666,0.6474358571428571,0.49979093836407507,0.5849168008622241,,0.3130896428571428,0.4405917857142857,0.36989749999999993,0.5060410714285718,,,,,0.9115458928571428,0.6629577142857137,0.6881698928571427,0.8624156738446258,0.3524935714285713,0.5587715357142857,0.3304850357142859,0.3065324999999998,0.40783107142857156,0.879405328571429,2016-05-23 11:30:00,2016-05-23 11:30:00
2136,144.5,0.6456119666666669,0.4984091484234522,0.5841066641465631,,0.3123236333333336,0.4405348333333332,0.3695333333333332,0.5053253333333333,,,,,0.9100413999999998,0.6616569999999997,0.6862405000000001,0.8627146945704101,0.3522301666666665,0.5590086,0.3299746,0.30606099999999997,0.407307,0.8745825500000002,2016-05-23 12:00:00,2016-05-23 12:00:00
